period,stateRegionId,stateRegionDescription,marketTypeId,marketTypeDescription,price,sales,price-units,sales-units
2021,PCN,Pacific Noncontiguous,OM,Open Market,w,1023740,dollars per short ton,short tons
2021,WY,Wyoming,TOT,Total,12.76,239425679,dollars per short ton,short tons
2021,WY,Wyoming,OM,Open Market,12.84,145550331,dollars per short ton,short tons
2021,WY,Wyoming,CAP,Captive,12.72,93064739,dollars per short ton,short tons
2021,UT,Utah,TOT,Total,38.41,12986214,dollars per short ton,short tons
2021,UT,Utah,OM,Open Market,39.51,10441265,dollars per short ton,short tons
2021,NM,New Mexico,TOT,Total,41.98,10251487,dollars per short ton,short tons
2021,NM,New Mexico,OM,Open Market,w,6751383,dollars per short ton,short tons
2021,NM,New Mexico,CAP,Captive,w,3500104,dollars per short ton,short tons
2021,MT,Montana,TOT,Total,22.66,28752866,dollars per short ton,short tons
2021,MT,Montana,OM,Open Market,w,16346451,dollars per short ton,short tons
2021,MT,Montana,CAP,Captive,w,7410392,dollars per short ton,short tons
2021,CO,Colorado,TOT,Total,46.02,11492102,dollars per short ton,short tons
2021,CO,Colorado,OM,Open Market,36.61,4628627,dollars per short ton,short tons
2021,CO,Colorado,CAP,Captive,44.63,5271436,dollars per short ton,short tons
2021,MTN,Mountain,TOT,Total,17.05,302908348,dollars per short ton,short tons
2021,MTN,Mountain,OM,Open Market,16.91,183718057,dollars per short ton,short tons
2021,MTN,Mountain,CAP,Captive,16.47,109246671,dollars per short ton,short tons
2021,TX,Texas,TOT,Total,20.4,17611976,dollars per short ton,short tons
2021,TX,Texas,OM,Open Market,w,2179094,dollars per short ton,short tons
2021,TX,Texas,CAP,Captive,w,15432882,dollars per short ton,short tons
2021,LA,Louisiana,TOT,Total,26.26,292527,dollars per short ton,short tons
2021,LA,Louisiana,OM,Open Market,w,292527,dollars per short ton,short tons
2021,WSC,West South Central,TOT,Total,20.49,17904503,dollars per short ton,short tons
2021,WSC,West South Central,OM,Open Market,60.37,2471621,dollars per short ton,short tons
2021,WSC,West South Central,CAP,Captive,14.11,15432882,dollars per short ton,short tons
2021,MS,Mississippi,TOT,Total,27.32,3024608,dollars per short ton,short tons
2021,MS,Mississippi,OM,Open Market,w,3024608,dollars per short ton,short tons
2021,KYW,Kentucky (West),TOT,Total,42.93,16340624,dollars per short ton,short tons
2021,KYW,Kentucky (West),OM,Open Market,43.34,15543304,dollars per short ton,short tons
2021,KYE,Kentucky (East),TOT,Total,74.97,10242091,dollars per short ton,short tons
2021,KYE,Kentucky (East),OM,Open Market,w,7913303,dollars per short ton,short tons
2021,KYE,Kentucky (East),CAP,Captive,w,798462,dollars per short ton,short tons
2021,KY,Kentucky,TOT,Total,55.28,26582715,dollars per short ton,short tons
2021,KY,Kentucky,OM,Open Market,50.96,23456607,dollars per short ton,short tons
2021,KY,Kentucky,CAP,Captive,125.06,798462,dollars per short ton,short tons
2021,AL,Alabama,TOT,Total,150.54,10178986,dollars per short ton,short tons
2021,AL,Alabama,OM,Open Market,w,1535250,dollars per short ton,short tons
2021,ESC,East South Central,TOT,Total,77.52,39786309,dollars per short ton,short tons
2021,ESC,East South Central,OM,Open Market,51.18,28016465,dollars per short ton,short tons
2021,ESC,East South Central,CAP,Captive,125.06,798462,dollars per short ton,short tons
2021,WVS,West Virginia (Southern),TOT,Total,100.39,34158647,dollars per short ton,short tons
2021,WVS,West Virginia (Southern),OM,Open Market,w,16803959,dollars per short ton,short tons
2021,WVS,West Virginia (Southern),CAP,Captive,w,533479,dollars per short ton,short tons
2021,WVN,West Virginia (Northern),TOT,Total,59.49,45072339,dollars per short ton,short tons
2021,WVN,West Virginia (Northern),OM,Open Market,w,35764641,dollars per short ton,short tons
2021,WVN,West Virginia (Northern),CAP,Captive,w,594419,dollars per short ton,short tons
2021,WV,West Virginia,TOT,Total,77.12,79230986,dollars per short ton,short tons
2021,WV,West Virginia,OM,Open Market,w,52568600,dollars per short ton,short tons
2021,WV,West Virginia,CAP,Captive,w,1127898,dollars per short ton,short tons
2021,VA,Virginia,TOT,Total,120.5,10540995,dollars per short ton,short tons
2021,VA,Virginia,OM,Open Market,w,3129779,dollars per short ton,short tons
2021,VA,Virginia,CAP,Captive,w,496056,dollars per short ton,short tons
2021,MD,Maryland,TOT,Total,59.12,1238127,dollars per short ton,short tons
2021,MD,Maryland,OM,Open Market,56.94,1184879,dollars per short ton,short tons
2021,SAT,South Atlantic,TOT,Total,81.9,91010108,dollars per short ton,short tons
2021,SAT,South Atlantic,OM,Open Market,58.18,56883258,dollars per short ton,short tons
2021,SAT,South Atlantic,CAP,Captive,147.74,1623954,dollars per short ton,short tons
2021,ND,North Dakota,TOT,Total,19,26801792,dollars per short ton,short tons
2021,ND,North Dakota,OM,Open Market,19,26801792,dollars per short ton,short tons
2021,MO,Missouri,TOT,Total,53,44163,dollars per short ton,short tons
2021,MO,Missouri,OM,Open Market,w,44163,dollars per short ton,short tons
2021,WNC,West North Central,TOT,Total,19.05,26845955,dollars per short ton,short tons
2021,WNC,West North Central,OM,Open Market,19.05,26845955,dollars per short ton,short tons
2021,OH,Ohio,TOT,Total,38.08,2758319,dollars per short ton,short tons
2021,OH,Ohio,OM,Open Market,38.19,2722134,dollars per short ton,short tons
2021,IN,Indiana,TOT,Total,43.52,19770249,dollars per short ton,short tons
2021,IN,Indiana,OM,Open Market,w,8901677,dollars per short ton,short tons
2021,IN,Indiana,CAP,Captive,w,9826487,dollars per short ton,short tons
2021,IL,Illinois,TOT,Total,31.15,37894589,dollars per short ton,short tons
2021,IL,Illinois,OM,Open Market,w,19878914,dollars per short ton,short tons
2021,IL,Illinois,CAP,Captive,w,8548938,dollars per short ton,short tons
2021,ENC,East North Central,TOT,Total,35.52,60423157,dollars per short ton,short tons
2021,ENC,East North Central,OM,Open Market,38.47,31502725,dollars per short ton,short tons
2021,ENC,East North Central,CAP,Captive,34.58,18375425,dollars per short ton,short tons
2021,PAB,Pennsylvania (Bituminous),TOT,Total,55.54,40209362,dollars per short ton,short tons
2021,PAB,Pennsylvania (Bituminous),OM,Open Market,w,26352056,dollars per short ton,short tons
2021,PAB,Pennsylvania (Bituminous),CAP,Captive,w,340808,dollars per short ton,short tons
2021,PAA,Pennsylvania (Anthracite),TOT,Total,107.08,1698588,dollars per short ton,short tons
2021,PAA,Pennsylvania (Anthracite),OM,Open Market,w,1548332,dollars per short ton,short tons
2021,PAA,Pennsylvania (Anthracite),CAP,Captive,w,120518,dollars per short ton,short tons
2021,PA,Pennsylvania,TOT,Total,57.63,41907950,dollars per short ton,short tons
2021,PA,Pennsylvania,OM,Open Market,w,27900388,dollars per short ton,short tons
2021,PA,Pennsylvania,CAP,Captive,w,461326,dollars per short ton,short tons
2021,MAT,Middle Atlantic,TOT,Total,57.63,41907950,dollars per short ton,short tons
2020,KYE,Kentucky (East),OM,Open Market,w,7255156,dollars per short ton,short tons
2020,US,U.S. Total,TOT,Total,31.41,538847414,dollars per short ton,short tons
2020,US,U.S. Total,OM,Open Market,31.44,325015612,dollars per short ton,short tons
2020,US,U.S. Total,CAP,Captive,19.1,152397966,dollars per short ton,short tons
2020,WMR,West of Mississippi River,TOT,Total,17.94,328559445,dollars per short ton,short tons
2020,WMR,West of Mississippi River,OM,Open Market,19.49,196397195,dollars per short ton,short tons
2020,WMR,West of Mississippi River,CAP,Captive,15.46,125663657,dollars per short ton,short tons
2020,EMR,East of Mississippi River,TOT,Total,52.47,210287969,dollars per short ton,short tons
2020,EMR,East of Mississippi River,OM,Open Market,49.7,128618417,dollars per short ton,short tons
2020,EMR,East of Mississippi River,CAP,Captive,36.22,26734309,dollars per short ton,short tons
2020,WST,West Total,TOT,Total,17.19,280972824,dollars per short ton,short tons
2020,WST,West Total,OM,Open Market,17.85,166755541,dollars per short ton,short tons
2020,WST,West Total,CAP,Captive,16.11,107942621,dollars per short ton,short tons
2020,STH,South Total,TOT,Total,55.86,129689193,dollars per short ton,short tons
2020,STH,South Total,OM,Open Market,56.65,70713350,dollars per short ton,short tons
2020,STH,South Total,CAP,Captive,20.13,24444776,dollars per short ton,short tons
2020,MID,Midwest Total,TOT,Total,27.42,82185073,dollars per short ton,short tons
2020,MID,Midwest Total,OM,Open Market,26.07,58857251,dollars per short ton,short tons
2020,MID,Midwest Total,CAP,Captive,33.22,18511339,dollars per short ton,short tons
2020,EST,East Total,TOT,Total,56.55,46000324,dollars per short ton,short tons
2020,EST,East Total,OM,Open Market,59.32,28689470,dollars per short ton,short tons
2020,EST,East Total,CAP,Captive,43.67,1499230,dollars per short ton,short tons
2020,WBO,Other Western,TOT,Total,30.64,54688459,dollars per short ton,short tons
2020,WBO,Other Western,OM,Open Market,28.61,40002726,dollars per short ton,short tons
2020,WBO,Other Western,CAP,Captive,36.09,14580575,dollars per short ton,short tons
2020,UNT,Uinta Basin,TOT,Total,39.22,22435852,dollars per short ton,short tons
2020,UNT,Uinta Basin,OM,Open Market,39.59,15655808,dollars per short ton,short tons
2020,UNT,Uinta Basin,CAP,Captive,42.71,4996620,dollars per short ton,short tons
2020,PRB,Powder River Basin,TOT,Total,12.11,230255255,dollars per short ton,short tons
2020,PRB,Powder River Basin,OM,Open Market,12.56,137503749,dollars per short ton,short tons
2020,PRB,Powder River Basin,CAP,Captive,11.31,88365426,dollars per short ton,short tons
2020,WSB,Western Region Total,TOT,Total,17.38,307379566,dollars per short ton,short tons
2020,WSB,Western Region Total,OM,Open Market,18.08,193162283,dollars per short ton,short tons
2020,WSB,Western Region Total,CAP,Captive,16.11,107942621,dollars per short ton,short tons
2020,INO,Other Interior,TOT,Total,26.19,23718314,dollars per short ton,short tons
2020,INO,Other Interior,OM,Open Market,70.34,5773347,dollars per short ton,short tons
2020,INO,Other Interior,CAP,Captive,11.52,17721036,dollars per short ton,short tons
2020,ILL,Illinois Basin,TOT,Total,33.27,68413767,dollars per short ton,short tons
2020,ILL,Illinois Basin,OM,Open Market,34.58,45452608,dollars per short ton,short tons
2020,ILL,Illinois Basin,CAP,Captive,33.1,18236620,dollars per short ton,short tons
2020,INT,Interior Region Total,TOT,Total,31.45,92132081,dollars per short ton,short tons
2020,INT,Interior Region Total,OM,Open Market,38.61,51225955,dollars per short ton,short tons
2020,INT,Interior Region Total,CAP,Captive,22.47,35957656,dollars per short ton,short tons
2020,APS,Appalachia Southern,TOT,Total,98.01,12596301,dollars per short ton,short tons
2020,APS,Appalachia Southern,OM,Open Market,83.37,2434761,dollars per short ton,short tons
2020,APS,Appalachia Southern,CAP,Captive,57.98,123854,dollars per short ton,short tons
2020,APN,Appalachia Northern,TOT,Total,49.72,78483351,dollars per short ton,short tons
2020,APN,Appalachia Northern,OM,Open Market,49.96,52820558,dollars per short ton,short tons
2020,APN,Appalachia Northern,CAP,Captive,39.24,7802506,dollars per short ton,short tons
2020,APC,Appalachia Central,TOT,Total,73.56,48256115,dollars per short ton,short tons
2020,APC,Appalachia Central,OM,Open Market,75.21,25372055,dollars per short ton,short tons
2020,APC,Appalachia Central,CAP,Captive,89.81,571329,dollars per short ton,short tons
2020,APP,Appalachia Total,TOT,Total,62.34,139335767,dollars per short ton,short tons
2020,APP,Appalachia Total,OM,Open Market,58.91,80627374,dollars per short ton,short tons
2020,APP,Appalachia Total,CAP,Captive,42.91,8497689,dollars per short ton,short tons
2020,AK,Alaska,TOT,Total,58.32,1042289,dollars per short ton,short tons
2020,AK,Alaska,OM,Open Market,w,1042289,dollars per short ton,short tons
2020,PCN,Pacific Noncontiguous,TOT,Total,58.32,1042289,dollars per short ton,short tons
2020,PCN,Pacific Noncontiguous,OM,Open Market,w,1042289,dollars per short ton,short tons
2020,KYE,Kentucky (East),CAP,Captive,w,71383,dollars per short ton,short tons
2020,KY,Kentucky,TOT,Total,49.04,24797678,dollars per short ton,short tons
2020,KY,Kentucky,OM,Open Market,47.95,23881990,dollars per short ton,short tons
2020,KY,Kentucky,CAP,Captive,225,71383,dollars per short ton,short tons
2020,AL,Alabama,TOT,Total,98.01,12596301,dollars per short ton,short tons
2020,AL,Alabama,OM,Open Market,w,2434761,dollars per short ton,short tons
2020,AL,Alabama,CAP,Captive,w,123854,dollars per short ton,short tons
2020,ESC,East South Central,TOT,Total,63.12,40035318,dollars per short ton,short tons
2020,ESC,East South Central,OM,Open Market,49.16,28873098,dollars per short ton,short tons
2020,ESC,East South Central,CAP,Captive,119.05,195237,dollars per short ton,short tons
2020,WVS,West Virginia (Southern),TOT,Total,76.43,30130687,dollars per short ton,short tons
2020,WVS,West Virginia (Southern),OM,Open Market,w,14669148,dollars per short ton,short tons
2020,WVS,West Virginia (Southern),CAP,Captive,w,499946,dollars per short ton,short tons
2020,WVN,West Virginia (Northern),TOT,Total,48.19,37387388,dollars per short ton,short tons
2020,WVN,West Virginia (Northern),OM,Open Market,w,23278598,dollars per short ton,short tons
2020,WVN,West Virginia (Northern),CAP,Captive,w,6028557,dollars per short ton,short tons
2020,WV,West Virginia,TOT,Total,60.8,67518075,dollars per short ton,short tons
2020,WV,West Virginia,OM,Open Market,58.26,37947746,dollars per short ton,short tons
2020,WV,West Virginia,CAP,Captive,40.54,6528503,dollars per short ton,short tons
2020,VA,Virginia,TOT,Total,72.76,9878278,dollars per short ton,short tons
2020,VA,Virginia,OM,Open Market,85.59,3429839,dollars per short ton,short tons
2020,MD,Maryland,TOT,Total,62.4,1114660,dollars per short ton,short tons
2020,MD,Maryland,OM,Open Market,59.36,816333,dollars per short ton,short tons
2020,SAT,South Atlantic,TOT,Total,62.32,78511013,dollars per short ton,short tons
2020,SAT,South Atlantic,OM,Open Market,60.5,42193918,dollars per short ton,short tons
2020,SAT,South Atlantic,CAP,Captive,40.54,6528503,dollars per short ton,short tons
2020,ND,North Dakota,TOT,Total,19.48,26406742,dollars per short ton,short tons
2020,ND,North Dakota,OM,Open Market,19.48,26406742,dollars per short ton,short tons
2020,MO,Missouri,TOT,Total,53,158739,dollars per short ton,short tons
2020,MO,Missouri,OM,Open Market,w,158739,dollars per short ton,short tons
2020,WNC,West North Central,TOT,Total,19.68,26565481,dollars per short ton,short tons
2020,WNC,West North Central,OM,Open Market,19.68,26565481,dollars per short ton,short tons
2020,OH,Ohio,TOT,Total,38.49,3859257,dollars per short ton,short tons
2020,OH,Ohio,OM,Open Market,w,3465996,dollars per short ton,short tons
2020,OH,Ohio,CAP,Captive,w,274719,dollars per short ton,short tons
2020,IN,Indiana,TOT,Total,40.49,20871586,dollars per short ton,short tons
2020,IN,Indiana,OM,Open Market,40.57,10585557,dollars per short ton,short tons
2020,IN,Indiana,CAP,Captive,40.71,9989273,dollars per short ton,short tons
2020,IL,Illinois,TOT,Total,23.86,30888749,dollars per short ton,short tons
2020,IL,Illinois,OM,Open Market,w,18240217,dollars per short ton,short tons
2020,IL,Illinois,CAP,Captive,w,8247347,dollars per short ton,short tons
2020,ENC,East North Central,TOT,Total,31.11,55619592,dollars per short ton,short tons
2020,ENC,East North Central,OM,Open Market,31.33,32291770,dollars per short ton,short tons
2020,ENC,East North Central,CAP,Captive,33.22,18511339,dollars per short ton,short tons
2020,PAB,Pennsylvania (Bituminous),TOT,Total,49.35,33704595,dollars per short ton,short tons
2020,PAB,Pennsylvania (Bituminous),OM,Open Market,w,23363600,dollars per short ton,short tons
2020,PAB,Pennsylvania (Bituminous),CAP,Captive,w,1044024,dollars per short ton,short tons
2020,PAA,Pennsylvania (Anthracite),TOT,Total,90.68,2417451,dollars per short ton,short tons
2020,PAA,Pennsylvania (Anthracite),OM,Open Market,w,1896031,dollars per short ton,short tons
2020,PAA,Pennsylvania (Anthracite),CAP,Captive,w,455206,dollars per short ton,short tons
2020,PA,Pennsylvania,TOT,Total,52.11,36122046,dollars per short ton,short tons
2020,PA,Pennsylvania,OM,Open Market,w,25259631,dollars per short ton,short tons
2020,PA,Pennsylvania,CAP,Captive,w,1499230,dollars per short ton,short tons
2020,MAT,Middle Atlantic,TOT,Total,52.11,36122046,dollars per short ton,short tons
