period,stateRegionId,stateRegionDescription,coalRankId,coalRankDescription,price,price-units
2003,SAT,South Atlantic,BIT,Bituminous,29.92,dollars per short ton
2003,SAT,South Atlantic,TOT,All,29.92,dollars per short ton
2003,ND,North Dakota,LIG,Lignite,8.76,dollars per short ton
2003,ND,North Dakota,TOT,All,8.76,dollars per short ton
2003,MO,Missouri,BIT,Bituminous,,dollars per short ton
2003,MO,Missouri,TOT,All,,dollars per short ton
2003,KS,Kansas,BIT,Bituminous,,dollars per short ton
2003,KS,Kansas,TOT,All,,dollars per short ton
2003,WNC,West North Central,LIG,Lignite,8.76,dollars per short ton
2003,WNC,West North Central,BIT,Bituminous,23.93,dollars per short ton
2003,WNC,West North Central,TOT,All,9.09,dollars per short ton
2003,OH,Ohio,BIT,Bituminous,21.98,dollars per short ton
2003,OH,Ohio,TOT,All,21.98,dollars per short ton
2003,IN,Indiana,BIT,Bituminous,22.35,dollars per short ton
2003,IN,Indiana,TOT,All,22.35,dollars per short ton
2003,IL,Illinois,BIT,Bituminous,24.12,dollars per short ton
2003,IL,Illinois,TOT,All,24.12,dollars per short ton
2003,ENC,East North Central,BIT,Bituminous,22.89,dollars per short ton
2003,ENC,East North Central,TOT,All,22.89,dollars per short ton
2003,MAT,Middle Atlantic,BIT,Bituminous,26.25,dollars per short ton
2003,MAT,Middle Atlantic,ANT,Anthracite,49.87,dollars per short ton
2003,MAT,Middle Atlantic,TOT,All,26.71,dollars per short ton
2003,US,U.S. Total,SUB,Subbituminous,8.11,dollars per short ton
2003,US,U.S. Total,LIG,Lignite,12.2,dollars per short ton
2003,US,U.S. Total,BIT,Bituminous,26.77,dollars per short ton
2003,US,U.S. Total,ANT,Anthracite,49.87,dollars per short ton
2003,US,U.S. Total,TOT,All,17.92,dollars per short ton
2003,WMR,West of Mississippi River,SUB,Subbituminous,8.11,dollars per short ton
2004,MAT,Middle Atlantic,TOT,All,30.75,dollars per short ton
2004,UNT,Uinta Basin,SUB,Subbituminous,19.16,dollars per short ton
2004,UNT,Uinta Basin,BIT,Bituminous,18.45,dollars per short ton
2004,UNT,Uinta Basin,TOT,All,18.55,dollars per short ton
2004,WSB,Western Region Total,SUB,Subbituminous,8.51,dollars per short ton
2004,WSB,Western Region Total,LIG,Lignite,9.39,dollars per short ton
2004,WSB,Western Region Total,BIT,Bituminous,20.77,dollars per short ton
2004,WSB,Western Region Total,TOT,All,10.26,dollars per short ton
2004,INT,Interior Region Total,LIG,Lignite,14.4,dollars per short ton
2004,INT,Interior Region Total,BIT,Bituminous,24.35,dollars per short ton
2004,INT,Interior Region Total,TOT,All,20.71,dollars per short ton
2004,WBO,Other Western,SUB,Subbituminous,22.11,dollars per short ton
2004,WBO,Other Western,LIG,Lignite,9.39,dollars per short ton
2004,WBO,Other Western,BIT,Bituminous,25.29,dollars per short ton
2004,WBO,Other Western,TOT,All,18.88,dollars per short ton
2004,INO,Other Interior,LIG,Lignite,14.4,dollars per short ton
2004,INO,Other Interior,BIT,Bituminous,28.85,dollars per short ton
2004,INO,Other Interior,TOT,All,15.03,dollars per short ton
2004,WMR,West of Mississippi River,LIG,Lignite,12.45,dollars per short ton
2004,WMR,West of Mississippi River,BIT,Bituminous,21.01,dollars per short ton
2004,WMR,West of Mississippi River,TOT,All,10.66,dollars per short ton
2004,EMR,East of Mississippi River,LIG,Lignite,15.72,dollars per short ton
2004,EMR,East of Mississippi River,BIT,Bituminous,32.44,dollars per short ton
2004,EMR,East of Mississippi River,ANT,Anthracite,43.52,dollars per short ton
2004,EMR,East of Mississippi River,TOT,All,32.35,dollars per short ton
2004,US,U.S. Total,SUB,Subbituminous,8.51,dollars per short ton
2004,US,U.S. Total,LIG,Lignite,12.59,dollars per short ton
2004,US,U.S. Total,BIT,Bituminous,30.75,dollars per short ton
2004,US,U.S. Total,ANT,Anthracite,43.52,dollars per short ton
2004,US,U.S. Total,TOT,All,20.07,dollars per short ton
2004,WMR,West of Mississippi River,SUB,Subbituminous,8.51,dollars per short ton
2004,WST,West Total,SUB,Subbituminous,8.51,dollars per short ton
2004,WST,West Total,LIG,Lignite,11.45,dollars per short ton
2004,WST,West Total,BIT,Bituminous,20.77,dollars per short ton
2004,WST,West Total,TOT,All,10.31,dollars per short ton
2004,STH,South Total,LIG,Lignite,14.4,dollars per short ton
2004,STH,South Total,BIT,Bituminous,34.64,dollars per short ton
2004,STH,South Total,TOT,All,31.51,dollars per short ton
2004,MID,Midwest Total,LIG,Lignite,9.37,dollars per short ton
2004,MID,Midwest Total,BIT,Bituminous,24.24,dollars per short ton
2004,MID,Midwest Total,TOT,All,20.53,dollars per short ton
2004,EST,East Total,BIT,Bituminous,33.36,dollars per short ton
2004,EST,East Total,ANT,Anthracite,43.52,dollars per short ton
2004,EST,East Total,TOT,All,33.54,dollars per short ton
2004,PRB,Powder River Basin,SUB,Subbituminous,7.16,dollars per short ton
2004,PRB,Powder River Basin,TOT,All,7.16,dollars per short ton
2004,ILL,Illinois Basin,BIT,Bituminous,24.23,dollars per short ton
2004,ILL,Illinois Basin,TOT,All,24.23,dollars per short ton
2004,APS,Appalachia Southern,BIT,Bituminous,41.73,dollars per short ton
2004,APS,Appalachia Southern,TOT,All,41.73,dollars per short ton
2004,APN,Appalachia Northern,BIT,Bituminous,28.79,dollars per short ton
2004,APN,Appalachia Northern,ANT,Anthracite,43.52,dollars per short ton
2004,APN,Appalachia Northern,TOT,All,28.97,dollars per short ton
2004,APC,Appalachia Central,BIT,Bituminous,36.88,dollars per short ton
2004,APC,Appalachia Central,TOT,All,36.88,dollars per short ton
2004,APP,Appalachia Total,BIT,Bituminous,34.38,dollars per short ton
2004,APP,Appalachia Total,ANT,Anthracite,43.52,dollars per short ton
2004,APP,Appalachia Total,TOT,All,34.42,dollars per short ton
2004,AK,Alaska,SUB,Subbituminous,,dollars per short ton
2004,AK,Alaska,TOT,All,,dollars per short ton
2004,PCN,Pacific Noncontiguous,SUB,Subbituminous,,dollars per short ton
2004,PCN,Pacific Noncontiguous,TOT,All,,dollars per short ton
2004,WA,Washington,SUB,Subbituminous,,dollars per short ton
2004,WA,Washington,TOT,All,,dollars per short ton
2004,PCC,Pacific Contiguous,SUB,Subbituminous,,dollars per short ton
2004,PCC,Pacific Contiguous,TOT,All,,dollars per short ton
2004,WY,Wyoming,SUB,Subbituminous,,dollars per short ton
2004,WY,Wyoming,BIT,Bituminous,,dollars per short ton
2004,WY,Wyoming,TOT,All,7.35,dollars per short ton
2004,UT,Utah,BIT,Bituminous,18.44,dollars per short ton
2004,UT,Utah,TOT,All,18.44,dollars per short ton
2004,NM,New Mexico,SUB,Subbituminous,,dollars per short ton
2004,NM,New Mexico,BIT,Bituminous,,dollars per short ton
2004,NM,New Mexico,TOT,All,24.09,dollars per short ton
2004,MT,Montana,SUB,Subbituminous,,dollars per short ton
2004,MT,Montana,LIG,Lignite,,dollars per short ton
2004,MT,Montana,TOT,All,10.02,dollars per short ton
2004,CO,Colorado,SUB,Subbituminous,,dollars per short ton
2004,CO,Colorado,BIT,Bituminous,,dollars per short ton
2004,CO,Colorado,TOT,All,18.69,dollars per short ton
2004,AZ,Arizona,BIT,Bituminous,,dollars per short ton
2004,AZ,Arizona,TOT,All,,dollars per short ton
2004,MTN,Mountain,SUB,Subbituminous,8.22,dollars per short ton
2004,MTN,Mountain,LIG,Lignite,,dollars per short ton
2004,MTN,Mountain,BIT,Bituminous,20.77,dollars per short ton
2004,MTN,Mountain,TOT,All,10.09,dollars per short ton
2004,TX,Texas,LIG,Lignite,,dollars per short ton
2004,TX,Texas,BIT,Bituminous,,dollars per short ton
2004,TX,Texas,TOT,All,13.87,dollars per short ton
2004,OK,Oklahoma,BIT,Bituminous,28.36,dollars per short ton
2004,OK,Oklahoma,TOT,All,28.36,dollars per short ton
2004,LA,Louisiana,LIG,Lignite,,dollars per short ton
2004,LA,Louisiana,TOT,All,,dollars per short ton
2004,WSC,West South Central,LIG,Lignite,14.3,dollars per short ton
2004,WSC,West South Central,BIT,Bituminous,28.63,dollars per short ton
2004,WSC,West South Central,TOT,All,14.8,dollars per short ton
2004,TN,Tennessee,BIT,Bituminous,34.7,dollars per short ton
2004,TN,Tennessee,TOT,All,34.7,dollars per short ton
2004,MS,Mississippi,LIG,Lignite,,dollars per short ton
2004,MS,Mississippi,TOT,All,,dollars per short ton
2004,KYW,Kentucky (West),BIT,Bituminous,23.66,dollars per short ton
2004,KYW,Kentucky (West),TOT,All,23.66,dollars per short ton
2004,KYE,Kentucky (East),BIT,Bituminous,34.91,dollars per short ton
2004,KYE,Kentucky (East),TOT,All,34.91,dollars per short ton
2004,KY,Kentucky,BIT,Bituminous,32.59,dollars per short ton
2004,KY,Kentucky,TOT,All,32.59,dollars per short ton
2004,AL,Alabama,BIT,Bituminous,41.73,dollars per short ton
2004,AL,Alabama,TOT,All,41.73,dollars per short ton
2004,ESC,East South Central,LIG,Lignite,,dollars per short ton
2004,ESC,East South Central,BIT,Bituminous,34.04,dollars per short ton
2004,ESC,East South Central,TOT,All,33.58,dollars per short ton
2004,WVS,West Virginia (Southern),BIT,Bituminous,37.86,dollars per short ton
2004,WVS,West Virginia (Southern),TOT,All,37.86,dollars per short ton
2004,WVN,West Virginia (Northern),BIT,Bituminous,29.66,dollars per short ton
2004,WVN,West Virginia (Northern),TOT,All,29.66,dollars per short ton
2004,WV,West Virginia,BIT,Bituminous,35.63,dollars per short ton
2004,WV,West Virginia,TOT,All,35.63,dollars per short ton
2004,VA,Virginia,BIT,Bituminous,39.45,dollars per short ton
2004,VA,Virginia,TOT,All,39.45,dollars per short ton
2004,MD,Maryland,BIT,Bituminous,24.99,dollars per short ton
2004,MD,Maryland,TOT,All,24.99,dollars per short ton
2004,SAT,South Atlantic,BIT,Bituminous,35.96,dollars per short ton
2004,SAT,South Atlantic,TOT,All,35.96,dollars per short ton
2004,ND,North Dakota,LIG,Lignite,9.37,dollars per short ton
2004,ND,North Dakota,TOT,All,9.37,dollars per short ton
2004,MO,Missouri,BIT,Bituminous,,dollars per short ton
2004,MO,Missouri,TOT,All,,dollars per short ton
2004,KS,Kansas,BIT,Bituminous,,dollars per short ton
2004,KS,Kansas,TOT,All,,dollars per short ton
2004,WNC,West North Central,LIG,Lignite,9.37,dollars per short ton
2004,WNC,West North Central,BIT,Bituminous,29.46,dollars per short ton
2004,WNC,West North Central,TOT,All,9.79,dollars per short ton
2004,OH,Ohio,BIT,Bituminous,23.54,dollars per short ton
2004,OH,Ohio,TOT,All,23.54,dollars per short ton
2004,IN,Indiana,BIT,Bituminous,23.24,dollars per short ton
2004,IN,Indiana,TOT,All,23.24,dollars per short ton
2004,IL,Illinois,BIT,Bituminous,25.72,dollars per short ton
2004,IL,Illinois,TOT,All,25.72,dollars per short ton
2004,ENC,East North Central,BIT,Bituminous,24.2,dollars per short ton
2004,ENC,East North Central,TOT,All,24.2,dollars per short ton
2004,PAB,Pennsylvania (Bituminous),BIT,Bituminous,30.41,dollars per short ton
2004,PAB,Pennsylvania (Bituminous),TOT,All,30.41,dollars per short ton
2004,PAA,Pennsylvania (Anthracite),ANT,Anthracite,43.52,dollars per short ton
2004,PAA,Pennsylvania (Anthracite),TOT,All,43.52,dollars per short ton
2004,PA,Pennsylvania,BIT,Bituminous,30.41,dollars per short ton
2004,PA,Pennsylvania,ANT,Anthracite,43.52,dollars per short ton
2004,PA,Pennsylvania,TOT,All,30.75,dollars per short ton
2004,MAT,Middle Atlantic,BIT,Bituminous,30.41,dollars per short ton
2004,MAT,Middle Atlantic,ANT,Anthracite,43.52,dollars per short ton
2005,MAT,Middle Atlantic,TOT,All,36.53,dollars per short ton
2005,UNT,Uinta Basin,SUB,Subbituminous,21.1,dollars per short ton
2005,UNT,Uinta Basin,BIT,Bituminous,21.18,dollars per short ton
2005,UNT,Uinta Basin,TOT,All,21.17,dollars per short ton
2005,WSB,Western Region Total,SUB,Subbituminous,8.93,dollars per short ton
2005,WSB,Western Region Total,LIG,Lignite,10.11,dollars per short ton
2005,WSB,Western Region Total,BIT,Bituminous,23.51,dollars per short ton
2005,WSB,Western Region Total,TOT,All,11.0,dollars per short ton
2005,INT,Interior Region Total,LIG,Lignite,15.0,dollars per short ton
2005,INT,Interior Region Total,BIT,Bituminous,27.26,dollars per short ton
2005,INT,Interior Region Total,TOT,All,22.78,dollars per short ton
2005,WBO,Other Western,SUB,Subbituminous,21.26,dollars per short ton
2005,WBO,Other Western,LIG,Lignite,10.11,dollars per short ton
2005,WBO,Other Western,BIT,Bituminous,28.36,dollars per short ton
2005,WBO,Other Western,TOT,All,19.58,dollars per short ton
2005,INO,Other Interior,LIG,Lignite,15.0,dollars per short ton
2005,INO,Other Interior,BIT,Bituminous,29.43,dollars per short ton
2005,INO,Other Interior,TOT,All,15.65,dollars per short ton
2005,US,U.S. Total,SUB,Subbituminous,8.93,dollars per short ton
2005,US,U.S. Total,LIG,Lignite,13.26,dollars per short ton
2005,US,U.S. Total,BIT,Bituminous,36.7,dollars per short ton
2005,US,U.S. Total,ANT,Anthracite,47.7,dollars per short ton
2005,US,U.S. Total,TOT,All,23.34,dollars per short ton
2005,WMR,West of Mississippi River,SUB,Subbituminous,8.93,dollars per short ton
2005,WMR,West of Mississippi River,LIG,Lignite,13.16,dollars per short ton
2005,WMR,West of Mississippi River,BIT,Bituminous,23.7,dollars per short ton
2005,WMR,West of Mississippi River,TOT,All,11.4,dollars per short ton
2005,EMR,East of Mississippi River,LIG,Lignite,15.65,dollars per short ton
2005,EMR,East of Mississippi River,BIT,Bituminous,38.91,dollars per short ton
2005,EMR,East of Mississippi River,ANT,Anthracite,47.7,dollars per short ton
2005,EMR,East of Mississippi River,TOT,All,38.77,dollars per short ton
2005,WST,West Total,SUB,Subbituminous,8.93,dollars per short ton
2005,WST,West Total,LIG,Lignite,11.73,dollars per short ton
2005,WST,West Total,BIT,Bituminous,23.51,dollars per short ton
2005,WST,West Total,TOT,All,11.05,dollars per short ton
2005,STH,South Total,LIG,Lignite,15.0,dollars per short ton
2005,STH,South Total,BIT,Bituminous,41.97,dollars per short ton
2005,STH,South Total,TOT,All,37.85,dollars per short ton
2005,MID,Midwest Total,LIG,Lignite,10.09,dollars per short ton
2005,MID,Midwest Total,BIT,Bituminous,27.09,dollars per short ton
2005,MID,Midwest Total,TOT,All,22.87,dollars per short ton
2005,EST,East Total,BIT,Bituminous,40.15,dollars per short ton
2005,EST,East Total,ANT,Anthracite,47.7,dollars per short ton
2005,EST,East Total,TOT,All,40.28,dollars per short ton
2005,PRB,Powder River Basin,SUB,Subbituminous,7.69,dollars per short ton
2005,PRB,Powder River Basin,TOT,All,7.69,dollars per short ton
2005,ILL,Illinois Basin,BIT,Bituminous,27.2,dollars per short ton
2005,ILL,Illinois Basin,TOT,All,27.2,dollars per short ton
2005,APS,Appalachia Southern,BIT,Bituminous,53.63,dollars per short ton
2005,APS,Appalachia Southern,TOT,All,53.63,dollars per short ton
2005,APN,Appalachia Northern,BIT,Bituminous,33.84,dollars per short ton
2005,APN,Appalachia Northern,ANT,Anthracite,47.7,dollars per short ton
2005,APN,Appalachia Northern,TOT,All,34.0,dollars per short ton
2005,APC,Appalachia Central,BIT,Bituminous,45.13,dollars per short ton
2005,APC,Appalachia Central,TOT,All,45.13,dollars per short ton
2005,APP,Appalachia Total,BIT,Bituminous,41.66,dollars per short ton
2005,APP,Appalachia Total,ANT,Anthracite,47.7,dollars per short ton
2005,APP,Appalachia Total,TOT,All,41.68,dollars per short ton
2005,AK,Alaska,SUB,Subbituminous,,dollars per short ton
2005,AK,Alaska,TOT,All,,dollars per short ton
2005,PCN,Pacific Noncontiguous,SUB,Subbituminous,,dollars per short ton
2005,PCN,Pacific Noncontiguous,TOT,All,,dollars per short ton
2005,WA,Washington,SUB,Subbituminous,,dollars per short ton
2005,WA,Washington,TOT,All,,dollars per short ton
2005,PCC,Pacific Contiguous,SUB,Subbituminous,,dollars per short ton
2005,PCC,Pacific Contiguous,TOT,All,,dollars per short ton
2005,WY,Wyoming,SUB,Subbituminous,7.93,dollars per short ton
2005,WY,Wyoming,TOT,All,7.93,dollars per short ton
2005,UT,Utah,BIT,Bituminous,19.95,dollars per short ton
2005,UT,Utah,TOT,All,19.95,dollars per short ton
2005,NM,New Mexico,SUB,Subbituminous,,dollars per short ton
2005,NM,New Mexico,BIT,Bituminous,,dollars per short ton
2005,NM,New Mexico,TOT,All,25.82,dollars per short ton
2005,MT,Montana,SUB,Subbituminous,,dollars per short ton
2005,MT,Montana,LIG,Lignite,,dollars per short ton
2005,MT,Montana,TOT,All,9.68,dollars per short ton
2005,CO,Colorado,SUB,Subbituminous,,dollars per short ton
2005,CO,Colorado,BIT,Bituminous,,dollars per short ton
2005,CO,Colorado,TOT,All,22.1,dollars per short ton
2005,AZ,Arizona,BIT,Bituminous,,dollars per short ton
2005,AZ,Arizona,TOT,All,,dollars per short ton
2005,MTN,Mountain,SUB,Subbituminous,8.75,dollars per short ton
2005,MTN,Mountain,LIG,Lignite,,dollars per short ton
2005,MTN,Mountain,BIT,Bituminous,23.51,dollars per short ton
2005,MTN,Mountain,TOT,All,10.92,dollars per short ton
2005,TX,Texas,LIG,Lignite,14.43,dollars per short ton
2005,TX,Texas,TOT,All,14.43,dollars per short ton
2005,OK,Oklahoma,BIT,Bituminous,28.24,dollars per short ton
2005,OK,Oklahoma,TOT,All,28.24,dollars per short ton
2005,LA,Louisiana,LIG,Lignite,,dollars per short ton
2005,LA,Louisiana,TOT,All,,dollars per short ton
2005,WSC,West South Central,LIG,Lignite,14.96,dollars per short ton
2005,WSC,West South Central,BIT,Bituminous,28.24,dollars per short ton
2005,WSC,West South Central,TOT,All,15.42,dollars per short ton
2005,TN,Tennessee,BIT,Bituminous,42.5,dollars per short ton
2005,TN,Tennessee,TOT,All,42.5,dollars per short ton
2005,MS,Mississippi,LIG,Lignite,,dollars per short ton
2005,MS,Mississippi,TOT,All,,dollars per short ton
2005,KYW,Kentucky (West),BIT,Bituminous,27.2,dollars per short ton
2005,KYW,Kentucky (West),TOT,All,27.2,dollars per short ton
2005,KYE,Kentucky (East),BIT,Bituminous,43.14,dollars per short ton
2005,KYE,Kentucky (East),TOT,All,43.14,dollars per short ton
2005,KY,Kentucky,BIT,Bituminous,39.6,dollars per short ton
2005,KY,Kentucky,TOT,All,39.6,dollars per short ton
2005,AL,Alabama,BIT,Bituminous,53.63,dollars per short ton
2005,AL,Alabama,TOT,All,53.63,dollars per short ton
2005,ESC,East South Central,LIG,Lignite,,dollars per short ton
2005,ESC,East South Central,BIT,Bituminous,41.81,dollars per short ton
2005,ESC,East South Central,TOT,All,41.18,dollars per short ton
2005,WVS,West Virginia (Southern),BIT,Bituminous,45.8,dollars per short ton
2005,WVS,West Virginia (Southern),TOT,All,45.8,dollars per short ton
2005,WVN,West Virginia (Northern),BIT,Bituminous,34.64,dollars per short ton
2005,WVN,West Virginia (Northern),TOT,All,34.64,dollars per short ton
2005,WV,West Virginia,BIT,Bituminous,42.71,dollars per short ton
2005,WV,West Virginia,TOT,All,42.71,dollars per short ton
2005,VA,Virginia,BIT,Bituminous,49.43,dollars per short ton
2005,VA,Virginia,TOT,All,49.43,dollars per short ton
2005,MD,Maryland,BIT,Bituminous,29.78,dollars per short ton
2005,MD,Maryland,TOT,All,29.78,dollars per short ton
2005,SAT,South Atlantic,BIT,Bituminous,43.33,dollars per short ton
2005,SAT,South Atlantic,TOT,All,43.33,dollars per short ton
2005,ND,North Dakota,LIG,Lignite,10.09,dollars per short ton
2005,ND,North Dakota,TOT,All,10.09,dollars per short ton
2005,MO,Missouri,BIT,Bituminous,,dollars per short ton
2005,MO,Missouri,TOT,All,,dollars per short ton
